,Zip,City,State,Latitude,Longitude,Timezone,Daylightsavingstimeflag
449,17010,Campbelltown,PA,40.280149,-76.5806,-5,1
450,23101,Macon,VA,37.553314,-77.892964,-5,1
451,60697,Chicago,IL,41.811929,-87.68732,-6,1
452,23297,Richmond,VA,37.389721,-77.561266,-5,1
453,62464,Stoy,IL,38.98981,-87.83962700000001,-6,1
454,58370,Saint Michael,ND,47.994378999999995,-98.86913,-6,1
455,72536,Franklin,AR,36.155896999999996,-91.75644,-6,1
456,73644,Elk City,OK,35.405935,-99.41658000000001,-6,1
457,74330,Adair,OK,36.434328,-95.25511999999999,-6,1
458,30354,Atlanta,GA,33.658834000000006,-84.39681999999999,-5,1
459,80454,Indian Hills,CO,39.631254,-105.26071,-7,1
460,37774,Loudon,TN,35.725969,-84.33069,-5,1
461,39731,Brooksville,MS,33.230508,-88.57968000000001,-6,1
462,72314,Birdeye,AR,35.357184000000004,-90.67733100000001,-6,1
463,44022,Chagrin Falls,OH,41.43932,-81.39232,-5,1
464,72774,West Fork,AR,35.896307,-94.19660999999999,-6,1
465,53803,Benton,WI,42.563769,-90.36783,-6,1
466,54565,Upson,WI,46.309371,-90.4354,-6,1
467,54757,New Auburn,WI,45.235611,-91.52127,-6,1
468,54936,Fond Du Lac,WI,43.740559000000005,-88.522984,-6,1
469,55054,New Market,MN,44.571056,-93.35426700000001,-6,1
470,62248,Hecker,IL,38.299507,-89.961825,-6,1
471,29260,Columbia,SC,34.005992,-80.970766,-5,1
472,42104,Bowling Green,KY,36.930527000000005,-86.44751,-6,1
473,43115,Clarksburg,OH,39.501913,-83.17383000000001,-5,1
474,44333,Akron,OH,41.144661,-81.61948000000001,-5,1
475,34101,Naples,FL,25.855534,-81.38719,-5,1
476,39067,Ethel,MS,33.127907,-89.46704,-6,1
477,23025,Cardinal,VA,37.422209,-76.37304,-5,1
478,23228,Richmond,VA,37.621745000000004,-77.48895999999999,-5,1
479,23541,Norfolk,VA,36.931166,-76.23971999999999,-5,1
480,28386,Shannon,NC,34.851865000000004,-79.12266,-5,1
481,32971,Winter Beach,FL,27.709049,-80.57255699999999,-5,1
482,73834,Buffalo,OK,36.851116,-99.5897,-6,1
483,75294,Dallas,TX,32.767268,-96.777626,-6,1
484,81422,Naturita,CO,38.296229,-108.68078999999999,-7,1
485,82242,Van Tassell,WY,42.706475,-104.12045,-7,1
486,84133,Salt Lake City,UT,40.769046,-111.889319,-7,1
487,85262,Scottsdale,AZ,33.798581,-111.8708,-7,0
488,93308,Bakersfield,CA,35.487491,-119.00896000000002,-8,1
489,93611,Clovis,CA,36.840057,-119.66107,-8,1
490,94131,San Francisco,CA,37.741797,-122.4378,-8,1
491,94249,Sacramento,CA,38.377410999999995,-121.444429,-8,1
492,96062,Millville,CA,40.577799,-122.10148000000001,-8,1
493,97378,Sheridan,OR,45.089532,-123.40786999999999,-8,1
494,15555,Quecreek,PA,40.091429,-79.087198,-5,1
495,16662,Martinsburg,PA,40.306709000000005,-78.31987,-5,1
496,16940,Nelson,PA,41.978436,-77.24667,-5,1
497,17212,Big Cove Tannery,PA,39.81231,-78.06336999999999,-5,1
498,8835,Manville,NJ,40.538903000000005,-74.59222,-5,1
499,12771,Port Jervis,NY,41.374734000000004,-74.66315,-5,1
500,12810,Athol,NY,43.484741,-73.89151,-5,1
501,13350,Herkimer,NY,43.038149,-74.9846,-5,1
502,24513,Lynchburg,VA,37.245798,-79.133546,-5,1
503,22720,Goldvein,VA,38.474222,-77.64361,-5,1
504,13655,Hogansburg,NY,44.981840000000005,-74.67374000000001,-5,1
505,3266,Rumney,NH,43.806365,-71.87952,-5,1
506,76503,Temple,TX,31.053986,-97.320306,-6,1
507,77015,Houston,TX,29.778526,-95.18118,-6,1
508,77550,Galveston,TX,29.298447999999997,-94.79316,-6,1
509,78041,Laredo,TX,27.542244,-99.49233000000001,-6,1
510,80720,Akron,CO,40.124199,-103.18361999999999,-7,1
511,83215,Atomic City,ID,43.442617999999996,-112.81316000000001,-7,1
512,83554,White Bird,ID,45.717554,-116.26936,-8,1
513,96720,Hilo,HI,19.713562,-155.09842,-10,0
514,97368,Otis,OR,45.009935,-123.91181999999999,-8,1
515,97877,Sumpter,OR,44.744446,-118.2229,-8,1
516,98622,Heisson,WA,45.801586,-122.520347,-8,1
517,89009,Henderson,NV,35.927901,-114.97206100000001,-8,1
518,89047,Silverpeak,NV,37.751386,-117.64225,-8,1
519,89412,Gerlach,NV,40.652505,-119.356505,-8,1
520,99124,Elmer City,WA,47.998468,-118.95248000000001,-8,1
521,99554,Alakanuk,AK,62.683391,-164.65455,-9,1
522,28772,Rosman,NC,35.139812,-82.84253000000001,-5,1
523,29708,Fort Mill,SC,35.040969,-80.99427,-5,1
524,31069,Perry,GA,32.460791,-83.73541,-5,1
525,36801,Opelika,AL,32.660497,-85.39917,-6,1
526,38124,Memphis,TN,35.201738,-89.971538,-6,1
527,47163,Otisco,IN,38.544512,-85.66830999999999,-5,1
528,47488,Hamblen,IN,39.246268,-86.163826,-5,0
529,4033,Freeport,ME,44.408078,-70.470703,-5,1
530,23191,Zanoni,VA,37.418242,-76.508402,-5,1
531,23834,Colonial Heights,VA,37.265403000000006,-77.40438,-5,1
532,23839,Dendron,VA,37.079298,-76.92155,-5,1
533,25140,Naoma,WV,37.883223,-81.48001,-5,1
534,18221,Drifton,PA,41.004017,-75.90569,-5,1
535,18825,Jackson,PA,41.822157000000004,-75.59506,-5,1
536,19115,Philadelphia,PA,40.09261,-75.04118000000001,-5,1
537,30663,Rutledge,GA,33.614556,-83.61157,-5,1
538,15612,Alverton,PA,40.136883000000005,-79.59033000000001,-5,1
539,6520,New Haven,CT,41.365709,-72.92750699999999,-5,1
540,93110,Santa Barbara,CA,34.439578999999995,-119.76788,-8,1
541,95005,Ben Lomond,CA,37.084346999999994,-122.08523999999998,-8,1
542,95337,Manteca,CA,37.782332000000004,-121.23578,-8,1
543,98932,Granger,WA,46.345166,-120.1843,-8,1
544,87184,Albuquerque,NM,35.044339,-106.672872,-7,1
545,87537,Hernandez,NM,36.094021000000005,-106.17472,-7,1
546,37048,Cottontown,TN,36.491753,-86.59963,-6,1
547,62549,Mt Zion,IL,39.777116,-88.87171,-6,1
548,63453,Luray,MO,40.489269,-91.87248000000001,-6,1
549,63534,Callao,MO,39.7418,-92.63582,-6,1
550,63834,Charleston,MO,36.915335,-89.31308,-6,1
551,81658,Vail,CO,39.624171000000004,-106.49731399999999,-7,1
552,70718,Brittany,LA,30.201003999999998,-90.868876,-6,1
553,71748,Ivan,AR,33.97547,-92.647817,-6,1
554,72118,North Little Rock,AR,34.813269,-92.30229,-6,1
555,78011,Charlotte,TX,28.795637,-98.71951,-6,1
556,83547,Pollock,ID,45.291282,-116.35695,-7,1
557,66075,Pleasanton,KS,38.184882,-94.70142,-6,1
558,54931,Dale,WI,44.416326,-88.464873,-6,1
559,48164,New Boston,MI,42.128069,-83.38785,-5,1
560,48444,Imlay City,MI,43.038967,-83.06067,-5,1
561,49245,Homer,MI,42.147222,-84.80789,-5,1
562,50001,Ackworth,IA,41.363615,-93.41494,-6,1
563,50128,Jamaica,IA,41.855913,-94.29981,-6,1
564,38824,Baldwyn,MS,34.511249,-88.63051,-6,1
565,39569,Pascagoula,MS,30.441072,-88.63448199999999,-6,1
566,40078,Willisburg,KY,37.840066,-85.12572,-5,1
567,43430,Genoa,OH,41.523309000000005,-83.37071999999999,-5,1
568,44618,Dalton,OH,40.787827,-81.68623000000001,-5,1
569,45418,Dayton,OH,39.716161,-84.2734,-5,1
570,45789,Wingett Run,OH,39.551002000000004,-81.256,-5,1
571,46507,Bristol,IN,41.725061,-85.81792,-5,0
572,36869,Phenix City,AL,32.433065,-85.04512,-6,1
573,37018,Beechgrove,TN,35.642796999999995,-86.1669,-6,1
574,37041,Clarksville,TN,36.477428,-87.377197,-6,1
575,52809,Davenport,IA,41.613034000000006,-90.606284,-6,1
576,39330,Enterprise,MS,32.170432,-88.83866,-6,1
577,61132,Loves Park,IL,42.325364,-89.170527,-6,1
578,62903,Carbondale,IL,37.758646,-89.41583100000001,-6,1
579,72827,Bluffton,AR,34.832089,-93.71110999999999,-6,1
580,74052,Oilton,OK,36.084210999999996,-96.5794,-6,1
581,78701,Austin,TX,30.27127,-97.74103000000001,-6,1
582,79541,Ovalo,TX,32.151983,-99.84483,-6,1
583,79560,Sylvester,TX,32.684028999999995,-100.1998,-6,1
584,80230,Denver,CO,39.721763,-104.89627,-7,1
585,80836,Stratton,CO,39.29782,-102.59745,-7,1
586,81290,Florence,CO,38.358421,-105.106881,-7,1
587,74570,Stuart,OK,34.858090999999995,-96.09233,-6,1
588,76067,Mineral Wells,TX,32.810275,-98.10707,-6,1
589,76476,Tolar,TX,32.387648,-97.93959,-6,1
590,76561,Oglesby,TX,31.430322999999998,-97.52946,-6,1
591,64640,Gallatin,MO,39.912973,-93.96536,-6,1
592,19429,Conshohocken,PA,40.211896,-75.35585999999999,-5,1
593,13788,Hobart,NY,42.368357,-74.66452,-5,1
594,14717,Caneadea,NY,42.370740000000005,-78.19335,-5,1
595,25846,Glen Jean,WV,37.927809,-81.15174,-5,1
596,27103,Winston Salem,NC,36.066545,-80.30733000000001,-5,1
597,30145,Kingston,GA,34.237986,-84.97801,-5,1
598,30671,Maxeys,GA,33.748344,-83.18538000000001,-5,1
599,31719,Americus,GA,32.085491,-84.25266500000001,-5,1
600,32724,Deland,FL,29.039757,-81.27927,-5,1
601,32757,Mount Dora,FL,28.786271999999997,-81.64475,-5,1
602,36035,Goshen,AL,31.756985999999998,-86.14489,-6,1
603,36776,Sawyerville,AL,32.739090999999995,-87.7417,-6,1
604,38844,Gattman,MS,33.885239,-88.24591,-6,1
605,38954,Sidon,MS,33.417028,-90.21318000000001,-6,1
606,45814,Arlington,OH,40.892253000000004,-83.64338000000001,-5,1
607,47369,Pennville,IN,40.495878999999995,-85.14636999999999,-5,0
608,53932,Fall River,WI,43.407179,-89.05837,-6,1
609,54022,River Falls,WI,44.854636,-92.61729,-6,1
610,47851,Fontanet,IN,39.573663,-87.24535999999999,-5,0
611,50210,New Virginia,IA,41.193148,-93.71388,-6,1
612,52206,Atkins,IA,41.993798999999996,-91.86755,-6,1
613,52760,Moscow,IA,41.57371,-91.08369,-6,1
614,41351,Mistletoe,KY,37.398617,-83.70490799999999,-5,1
615,43014,Danville,OH,40.470806,-82.26422,-5,1
616,13459,Sharon Springs,NY,42.774077,-74.58404,-5,1
617,14642,Rochester,NY,43.286024,-77.684264,-5,1
618,15323,Claysville,PA,40.114204,-80.40715,-5,1
619,20711,Lothian,MD,38.80884,-76.67236,-5,1
620,21105,Maryland Line,MD,39.712453000000004,-76.65069,-5,1
621,8629,Trenton,NJ,40.219358,-74.73334,-5,1
622,10986,Tomkins Cove,NY,41.271543,-73.98676,-5,1
623,29730,Rock Hill,SC,34.914611,-81.0125,-5,1
624,11763,Medford,NY,40.820786,-72.98375,-5,1
625,12139,Piseco,NY,43.40276,-74.56971999999999,-5,1
626,12509,La Grange,NY,41.643599,-73.847176,-5,1
627,17560,New Providence,PA,39.915209000000004,-76.21546,-5,1
628,17839,Light Street,PA,41.020062,-76.438413,-5,1
629,18045,Easton,PA,40.681531,-75.26722,-5,1
630,76066,Millsap,TX,32.715412,-98.00165,-6,1
631,81062,Olney Springs,CO,38.193937,-103.92275,-7,1
632,85670,Fort Huachuca,AZ,31.880077000000004,-109.754263,-7,0
633,13503,Utica,NY,43.101869,-75.231158,-5,1
634,16020,Boyers,PA,41.109359999999995,-79.90816,-5,1
635,2815,Clayville,RI,41.777861,-71.67009,-5,1
636,4461,Milford,ME,44.956776,-68.62199,-5,1
637,4546,Georgetown,ME,43.767018,-69.749812,-5,1
638,7032,Kearny,NJ,40.763051000000004,-74.13718,-5,1
639,20690,Tall Timbers,MD,38.165432,-76.53284000000001,-5,1
640,22454,Dunnsville,VA,37.854791,-76.81298000000001,-5,1
641,75459,Howe,TX,33.518978999999995,-96.63523,-6,1
642,75904,Lufkin,TX,31.339890999999998,-94.76295,-6,1
643,77289,Houston,TX,29.833990000000004,-95.434241,-6,1
644,84719,Brian Head,UT,37.663896,-112.81081,-7,1
645,91077,Arcadia,CA,33.786594,-118.29866200000001,-8,1
646,92840,Garden Grove,CA,33.785166,-117.93406,-8,1
647,24639,Raven,VA,37.136584,-81.89068,-5,1
648,25053,Danville,WV,38.05738,-81.86081999999999,-5,1
649,13135,Phoenix,NY,43.235915999999996,-76.31339,-5,1
650,659,Hatillo,PR,18.432956,-66.80039000000001,-4,0
651,1094,Wheelwright,MA,42.358201,-72.140846,-5,1
652,2361,Plymouth,MA,41.970473999999996,-70.701357,-5,1
653,26425,Rowlesburg,WV,39.320034,-79.68441999999999,-5,1
654,41660,Teaberry,KY,37.428801,-82.64374000000001,-5,1
655,43623,Toledo,OH,41.707648999999996,-83.64363,-5,1
656,68041,Mead,NE,41.220909999999996,-96.47719000000001,-6,1
657,68783,Verdigre,NE,42.620877,-98.12001,-6,1
658,58418,Bowdon,ND,47.42157,-99.63946,-6,1
659,62069,Mount Olive,IL,39.077557,-89.73423000000001,-6,1
660,37618,Bluff City,TN,36.469605,-82.22998,-5,1
661,98665,Vancouver,WA,45.681271,-122.66712,-8,1
662,97002,Aurora,OR,45.234609000000006,-122.79749,-8,1
663,97233,Portland,OR,45.513242,-122.49985,-8,1
664,71242,Forest,LA,32.823879999999996,-91.398944,-6,1
665,76857,May,TX,31.917862,-98.95325,-6,1
666,76878,Santa Anna,TX,31.722813000000002,-99.2959,-6,1
667,77478,Sugar Land,TX,29.627737,-95.62444,-6,1
668,77834,Brenham,TX,30.231333000000003,-96.290358,-6,1
669,92583,San Jacinto,CA,33.788491,-116.95125,-8,1
670,80940,Colorado Springs,CO,38.824690000000004,-104.562027,-7,1
671,74956,Shady Point,OK,35.122751,-94.72058,-6,1
672,84073,Talmage,UT,40.352343,-110.46935,-7,1
673,84316,Howell,UT,41.773176,-112.45965,-7,1
674,86054,Shonto,AZ,36.630103000000005,-110.65071999999999,-7,0
675,65707,Miller,MO,37.220289,-93.84181,-6,1
676,87028,La Joya,NM,34.348859999999995,-106.8053,-7,1
677,89510,Reno,NV,39.87107,-119.71313,-8,1
678,73647,Foss,OK,35.45544,-99.1744,-6,1
679,46360,Michigan City,IN,41.707539000000004,-86.87902,-6,1
680,46614,South Bend,IN,41.626588,-86.24804,-5,0
681,40813,Calvin,KY,36.737835,-83.60248,-5,1
682,38860,Okolona,MS,33.976464,-88.76008,-6,1
683,62856,Logan,IL,37.994296000000006,-88.941665,-6,1
684,62957,McClure,IL,37.305331,-89.43066,-6,1
685,64436,Cosby,MO,39.850535,-94.69403,-6,1
686,56127,Dunnell,MN,43.556667,-94.77431999999999,-6,1
687,58017,Cogswell,ND,46.059065999999994,-97.80989,-6,1
688,52171,Waucoma,IA,43.068101,-92.05255,-6,1
689,49221,Adrian,MI,41.900927,-84.04585,-5,1
690,49336,Morley,MI,43.494361,-85.43184000000001,-5,1
691,50525,Clarion,IA,42.738313,-93.7385,-6,1
692,2840,Newport,RI,41.488002,-71.31262,-5,1
693,4495,Winn,ME,45.484389,-68.37661999999999,-5,1
694,14301,Niagara Falls,NY,43.096555,-79.03925,-5,1
695,15480,Smock,PA,39.987054,-79.77879,-5,1
696,16121,Farrell,PA,41.211606,-80.49404,-5,1
697,23487,Windsor,VA,36.828408,-76.73506,-5,1
698,25040,Charlton Heights,WV,38.12563,-81.24499,-5,1
699,19951,Harbeson,DE,38.682345,-75.23286,-5,1
700,20277,Washington,DC,38.893311,-77.014647,-5,1
701,22334,Alexandria,VA,38.815762,-77.09005,-5,1
702,22606,Newport News,VA,38.112139,-77.329674,-5,1
703,27230,Cedar Falls,NC,35.802758000000004,-79.879711,-5,1
704,27233,Climax,NC,35.911978999999995,-79.69566,-5,1
705,13082,Kirkville,NY,43.099546999999994,-75.9619,-5,1
706,76683,Riesel,TX,31.503891999999997,-97.179773,-6,1
707,76841,Fort McKavett,TX,30.834326,-100.09843000000001,-6,1
708,78827,Asherton,TX,28.442080999999998,-99.76064000000001,-6,1
709,51451,Lanesboro,IA,42.184034999999994,-94.69246,-6,1
710,55408,Minneapolis,MN,44.947515,-93.28742,-6,1
711,59212,Bainville,MT,48.1154,-104.19036,-7,1
712,59902,Kalispell,MT,48.189424,-114.14353100000001,-7,1
713,60465,Palos Hills,IL,41.699432,-87.82977,-6,1
714,65775,West Plains,MO,36.719145000000005,-91.87408,-6,1
715,70065,Kenner,LA,30.022853,-90.25133000000001,-6,1
716,70185,New Orleans,LA,30.032996999999998,-89.882564,-6,1
717,71751,Louann,AR,33.397936,-92.77116,-6,1
718,72068,Higginson,AR,35.169853,-91.70833,-6,1
719,57443,Cambria,SD,45.697865,-98.317734,-6,1
720,63859,Independence,MO,36.267961,-90.031801,-6,1
721,73773,Waukomis,OK,36.273144,-97.90335,-6,1
722,75105,Chatfield,TX,32.241963,-96.37917,-6,1
723,75615,Longview,TX,32.51121,-94.783493,-6,1
724,31744,Doerun,GA,31.325003999999996,-83.90937,-5,1
725,32229,Jacksonville,FL,30.34494,-81.68310699999999,-5,1
726,32571,Milton,FL,30.627637,-87.16724,-6,1
727,32706,Cassadaga,FL,28.965590999999996,-81.23654,-5,1
728,21713,Boonsboro,MD,39.521507,-77.66056,-5,1
729,16341,Pleasantville,PA,41.560056,-79.53851999999999,-5,1
730,22640,Huntly,VA,38.808303,-78.13578000000001,-5,1
731,49080,Plainwell,MI,42.462934999999995,-85.61256,-5,1
732,84038,Laketown,UT,41.797569,-111.3702,-7,1
733,86413,Golden Valley,AZ,35.190896,-114.24036000000001,-7,0
734,74465,Tahlequah,OK,35.900074,-95.040008,-6,1
735,74345,Grove,OK,36.603587,-94.72974,-6,1
736,37743,Greeneville,TN,36.102325,-82.85446,-5,1
737,80946,Colorado Springs,CO,38.824690000000004,-104.562027,-7,1
738,38468,Leoma,TN,35.135003000000005,-87.29218,-6,1
739,91115,Pasadena,CA,33.786594,-118.29866200000001,-8,1
740,39566,Ocean Springs,MS,30.441072,-88.63448199999999,-6,1
741,98666,Vancouver,WA,45.801586,-122.520347,-8,1
742,43986,Jewett,OH,40.374942,-80.99193000000001,-5,1
743,72338,Frenchmans Bayou,AR,35.443275,-90.17801,-6,1
744,44102,Cleveland,OH,41.473451000000004,-81.7358,-5,1
745,94089,Sunnyvale,CA,37.406289,-122.00838,-8,1
746,45684,Stout,OH,38.664532,-83.29759,-5,1
747,65069,Rhineland,MO,38.748204,-91.57242,-6,1
748,29340,Gaffney,SC,35.03653,-81.62496999999999,-5,1
749,65444,Bucyrus,MO,37.365975,-92.07366999999999,-6,1
750,29494,Hollywood,SC,32.727638,-80.24773,-5,1
751,67052,Goddard,KS,37.651845,-97.5739,-6,1
752,29645,Gray Court,SC,34.601310999999995,-82.13110999999999,-5,1
753,68180,Omaha,NE,41.291736,-96.171104,-6,1
754,68902,Hastings,NE,40.589594,-98.397248,-6,1
755,56083,Sanborn,MN,44.218379999999996,-95.13348,-6,1
756,30364,Atlanta,GA,33.844371,-84.47405,-5,1
757,72369,Oneida,AR,34.459854,-90.78022,-6,1
758,10506,Bedford,NY,41.195778000000004,-73.62777,-5,1
759,71068,Ringgold,LA,32.304429,-93.33008000000001,-6,1
760,40014,Crestwood,KY,38.335106,-85.4584,-5,1
761,40930,Dewitt,KY,36.855044,-83.73899999999999,-5,1
762,13312,Brantingham,NY,43.689564000000004,-75.27252,-5,1
763,12789,Woodridge,NY,41.708062,-74.5698,-5,1
764,14472,Honeoye Falls,NY,42.964593,-77.5919,-5,1
765,44878,Shiloh,OH,40.949737,-82.52995,-5,1
766,95134,San Jose,CA,37.412539,-121.94461000000001,-8,1
767,35288,Birmingham,AL,33.445808,-86.92854200000001,-6,1
768,55953,Lyle,MN,43.519177,-92.96466,-6,1
769,29014,Blackstock,SC,34.552119,-81.13542,-5,1
770,50028,Baxter,IA,41.820644,-93.14743,-6,1
771,8051,Mantua,NJ,39.785785,-75.17761,-5,1
772,74145,Tulsa,OK,36.096296,-95.8847,-6,1
773,38825,Becker,MS,33.869763,-88.46217299999999,-6,1
774,47882,Sullivan,IN,39.090478999999995,-87.40666999999999,-5,0
775,39366,Vossburg,MS,31.931473999999998,-88.92200000000001,-6,1
776,49023,Benton Harbor,MI,42.001551,-86.715294,-5,1
777,49267,Ottawa Lake,MI,41.757599,-83.70951,-5,1
778,11783,Seaford,NY,40.679752,-73.48959,-5,1
779,12245,Albany,NY,42.614852,-73.970812,-5,1
780,12861,Putnam Station,NY,43.745309999999996,-73.41569,-5,1
781,69135,Elsmere,NE,42.211636,-100.2201,-6,1
782,6513,New Haven,CT,41.315796999999996,-72.8803,-5,1
783,7030,Hoboken,NJ,40.744851000000004,-74.03294,-5,1
784,71428,Flora,LA,31.612444,-93.09795799999999,-6,1
785,62083,Rosamond,IL,39.354673999999996,-89.19993000000001,-6,1
786,62421,Claremont,IL,38.755492,-87.95334,-6,1
787,64441,Denver,MO,40.386181,-94.28975,-6,1
788,78237,San Antonio,TX,29.422583000000003,-98.56584000000001,-6,1
789,58705,Minot AFB,ND,48.234184,-101.297161,-6,1
790,60069,Lincolnshire,IL,42.188074,-87.92716999999999,-6,1
791,60667,Chicago,IL,41.811929,-87.68732,-6,1
792,65446,Cherryville,MO,37.817054999999996,-91.26828,-6,1
793,92320,Calimesa,CA,33.984551,-117.03766999999999,-8,1
794,92410,San Bernardino,CA,34.106965,-117.2975,-8,1
795,98326,Clallam Bay,WA,48.181608000000004,-124.41188000000001,-8,1
796,3443,Chesterfield,NH,42.871815000000005,-72.47163,-5,1
797,4567,Small Point,ME,43.900856,-69.85954100000001,-5,1
798,5752,Poultney,VT,43.225264,-73.141318,-5,1
799,5753,Middlebury,VT,44.006024,-73.172,-5,1
800,6382,Uncasville,CT,41.457198,-72.11459,-5,1
801,1752,Marlborough,MA,42.350909,-71.54753000000001,-5,1
802,30552,Lakemont,GA,34.763553,-83.44201,-5,1
803,31758,Thomasville,GA,30.868187,-83.927785,-5,1
804,32831,Orlando,FL,28.458149,-81.13665999999999,-5,1
805,33009,Hallandale,FL,25.987069,-80.15004,-5,1
806,13860,West Davenport,NY,42.183045,-74.925617,-5,1
807,14612,Rochester,NY,43.256462,-77.66183000000001,-5,1
808,22748,Wolftown,VA,38.372652,-78.380509,-5,1
809,17861,Paxtonville,PA,40.770921,-77.08455,-5,1
810,18630,Meshoppen,PA,41.653604,-76.03178,-5,1
811,18653,Ransom,PA,41.393881,-75.82446999999999,-5,1
812,718,Naguabo,PR,18.22048,-65.74293,-4,0
813,13840,Smithboro,NY,42.039512,-76.400376,-5,1
814,5085,West Newbury,VT,44.062646,-72.13946,-5,1
815,95373,Standard,CA,37.986377000000005,-120.24141200000001,-8,1
816,98387,Spanaway,WA,47.077796,-122.40517,-8,1
817,90842,Long Beach,CA,33.786594,-118.29866200000001,-8,1
818,92158,San Diego,CA,33.016928,-116.846046,-8,1
819,93207,California Hot Springs,CA,35.87137,-118.6821,-8,1
820,96094,Weed,CA,41.460403,-122.38543999999999,-8,1
821,73141,Oklahoma City,OK,35.498461,-97.39314,-6,1
822,74438,Hitchita,OK,35.520519,-95.75121999999999,-6,1
823,67481,Sylvan Grove,KS,39.023406,-98.40165,-6,1
824,67575,Rush Center,KS,38.445884,-99.26298,-6,1
825,64076,Odessa,MO,38.98915,-93.95373000000001,-6,1
826,64483,Rosendale,MO,40.03722,-94.83935,-6,1
827,64498,Westboro,MO,40.554988,-95.34418000000001,-6,1
828,65409,Rolla,MO,37.876191,-91.777182,-6,1
829,85327,Cave Creek,AZ,33.276539,-112.18717,-7,0
830,85543,Pima,AZ,32.90375,-109.84995,-7,0
831,60694,Chicago,IL,41.811929,-87.68732,-6,1
832,60935,Essex,IL,41.17569,-88.17268,-6,1
833,78146,Pettus,TX,28.615464000000003,-97.81591,-6,1
834,80266,Denver,CO,39.747178999999996,-104.99151100000002,-7,1
835,80329,Boulder,CO,40.087835,-105.373507,-7,1
836,70001,Metairie,LA,29.984096,-90.16901999999999,-6,1
837,70499,Franklinton,LA,30.847346,-90.154156,-6,1
838,50116,Hamilton,IA,41.17969,-92.94775,-6,1
839,50522,Burt,IA,43.192938,-94.19511999999999,-6,1
840,48277,Detroit,MI,42.239933,-83.150823,-5,1
841,49248,Jasper,MI,41.766890999999994,-84.01395,-5,1
842,26369,Hepzibah,WV,39.328064000000005,-80.33566,-5,1
843,26810,Lost City,WV,38.973027,-78.73978000000001,-5,1
844,28112,Monroe,NC,34.936388,-80.5382,-5,1
845,43116,Commercial Point,OH,39.768502000000005,-83.06007,-5,1
846,21250,Baltimore,MD,39.258226,-76.713149,-5,1
847,4681,Stonington,ME,44.168214,-68.66405,-5,1
848,5401,Burlington,VT,44.484038,-73.22126,-5,1
849,14754,Little Genesee,NY,42.020028,-78.20368,-5,1
850,77481,Thompsons,TX,29.478032000000002,-95.58329,-6,1
851,77976,Nursery,TX,28.954272999999997,-97.090604,-6,1
852,78545,Falcon Heights,TX,26.561860999999997,-99.13391999999999,-6,1
